Acquisition Date,Collection Category,Collection Number,Corner Lower Left Lat DMS,Corner Lower Left Latitude,Corner Lower Left Long DMS,Corner Lower Left Longitude,Corner Lower Right Lat DMS,Corner Lower Right Latitude,Corner Lower Right Long DMS,Corner Lower Right Longitude,Corner Upper Left Lat DMS,Corner Upper Left Latitude,Corner Upper Left Long DMS,Corner Upper Left Longitude,Corner Upper Right Lat DMS,Corner Upper Right Latitude,Corner Upper Right Long DMS,Corner Upper Right Longitude,Data Type L2,Date Acquired,Date Product Generated L1,Date Product Generated L2,Date Updated,Datum,Day/Night Indicator,Display ID,Ellipsoid,Entity ID,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Land Cloud Cover,Landsat Product Identifier L1,Landsat Product Identifier L2,Landsat Scene Identifier,NE Corner Lat,NE Corner Lat dec,NE Corner Long,NE Corner Long dec,NW Corner Lat,NW Corner Lat dec,NW Corner Long,NW Corner Long dec,Nadir/Off Nadir,Processing Software Version,Product Map Projection L1,Publication Date,Resolution,Roll Angle,SE Corner Lat,SE Corner Lat dec,SE Corner Long,SE Corner Long dec,SW Corner Lat,SW Corner Lat dec,SW Corner Long,SW Corner Long dec,Satellite,Scene Center Lat DMS,Scene Center Latitude,Scene Center Long DMS,Scene Center Longitude,Scene Cloud Cover L1,Sensor Identifier,Start Time,Station Identifier,Stop Time,Sun Azimuth L0RA,Sun Elevation L0RA,TIRS SSM Model,Target WRS Path,Target WRS Row,UTM Zone,WRS Path,WRS Row,source
,T1,2,"24°54'42.19""N",24.91172,"54°26'37.14""E",54.44365,"24°56'00.20""N",24.93339,"56°43'39.47""E",56.72763,"27°02'00.20""N",27.03339,"54°23'50.42""E",54.39734,"27°03'25.88""N",27.05719,"56°43'21.65""E",56.72268,OLI_TIRS_L2SP,2/12/2020,8/23/2020,8/23/2020,,WGS84,DAY,LC08_L2SP_160042_20200212_20200823_02_T1,WGS84,LC81600422020043LGN00,7.797,4.667,6.245,456,5,30.55,LC08_L1TP_160042_20200212_20200823_02_T1,LC08_L2SP_160042_20200212_20200823_02_T1,LC81600422020043LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'32.82""N",25.99245,"55°34'27.34""E",55.57426,20.45,OLI_TIRS,45:57.1,LGN,46:28.8,144.0675274,42.58150069,FINAL,160,42,40,160,42,Landsat
,T1,2,"23°28'14.56""N",23.47071,"54°06'29.70""E",54.10825,"23°29'46.54""N",23.49626,"56°21'58.82""E",56.36634,"25°35'31.92""N",25.5922,"54°03'33.08""E",54.05919,"25°37'13.30""N",25.62036,"56°21'20.05""E",56.35557,OLI_TIRS_L2SP,2/12/2020,8/23/2020,8/23/2020,,WGS84,DAY,LC08_L2SP_160043_20200212_20200823_02_T1,WGS84,LC81600432020043LGN00,6.857,4.862,4.835,417,5,20.12,LC08_L1TP_160043_20200212_20200823_02_T1,LC08_L2SP_160043_20200212_20200823_02_T1,LC81600432020043LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.45""N",24.55318,"55°13'19.42""E",55.22206,26.52,OLI_TIRS,46:20.9,LGN,46:52.7,142.9871797,43.60323246,FINAL,160,43,40,160,43,Landsat
,T1,2,"22°01'45.73""N",22.02937,"53°46'21.14""E",53.77254,"22°03'29.48""N",22.05819,"56°00'34.27""E",56.00952,"24°09'02.05""N",24.15057,"53°43'17.15""E",53.72143,"24°10'57""N",24.1825,"55°59'37.68""E",55.9938,OLI_TIRS_L2SP,2/12/2020,8/23/2020,8/23/2020,,WGS84,DAY,LC08_L2SP_160044_20200212_20200823_02_T1,WGS84,LC81600442020043LGN00,7.088,4.378,5.574,564,5,5.26,LC08_L1TP_160044_20200212_20200823_02_T1,LC08_L2SP_160044_20200212_20200823_02_T1,LC81600442020043LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.44""N",23.1129,"54°52'31.76""E",54.87549,5.26,OLI_TIRS,46:44.8,LGN,47:16.6,141.8623184,44.60712133,FINAL,160,44,40,160,44,Landsat
,T1,2,"20°35'07.08""N",20.5853,"53°26'40.56""E",53.4446,"20°37'00.01""N",20.61667,"55°39'33.48""E",55.6593,"22°42'31.86""N",22.70885,"53°23'31.70""E",53.39214,"22°44'37.68""N",22.7438,"55°38'22.09""E",55.63947,OLI_TIRS_L2SP,2/12/2020,8/23/2020,8/23/2020,,WGS84,DAY,LC08_L2SP_160045_20200212_20200823_02_T1,WGS84,LC81600452020043LGN00,6.685,3.829,5.48,762,5,27,LC08_L1TP_160045_20200212_20200823_02_T1,LC08_L2SP_160045_20200212_20200823_02_T1,LC81600452020043LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'17.26""N",21.67146,"54°32'02.33""E",54.53398,27,OLI_TIRS,47:08.7,LGN,47:40.5,140.689977,45.59193479,FINAL,160,45,40,160,45,Landsat
,T1,2,"26°20'01.50""N",26.33375,"53°14'41.53""E",53.24487,"26°22'33.20""N",26.37589,"55°34'21.43""E",55.57262,"28°27'57.60""N",28.466,"53°10'19.20""E",53.172,"28°30'43.70""N",28.51214,"55°32'41.46""E",55.54485,OLI_TIRS_L2SP,2/19/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161041_20200219_20200822_02_T1,WGS84,LC81610412020050LGN00,7.225,4.789,5.41,940,5,18.17,LC08_L1TP_161041_20200219_20200822_02_T1,LC08_L2SP_161041_20200219_20200822_02_T1,LC81610412020050LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'53.87""N",27.43163,"54°23'01.75""E",54.38382,20.13,OLI_TIRS,51:42.4,LGN,52:14.2,143.4538509,43.61790378,FINAL,161,41,40,161,41,Landsat
,T1,2,"24°58'04.08""N",24.9678,"52°52'55.78""E",52.88216,"24°55'22.30""N",24.92286,"55°06'49.21""E",55.11367,"27°02'49.67""N",27.04713,"52°54'56.23""E",52.91562,"26°59'52.33""N",26.99787,"55°11'11.72""E",55.18659,OLI_TIRS_L2SP,2/19/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161042_20200219_20200822_02_T1,WGS84,LC81610422020050LGN00,6.861,4.542,5.143,346,5,71.38,LC08_L1TP_161042_20200219_20200822_02_T1,LC08_L2SP_161042_20200219_20200822_02_T1,LC81610422020050LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.36""N",25.9926,"54°01'31.01""E",54.02528,16.96,OLI_TIRS,52:06.3,LGN,52:38.1,142.3162218,44.62601746,FINAL,161,42,39,161,42,Landsat
,T1,2,"23°31'20.57""N",23.52238,"52°32'47.94""E",52.54665,"23°29'05.03""N",23.48473,"54°45'24.37""E",54.75677,"25°36'18.72""N",25.6052,"52°34'20.75""E",52.57243,"25°33'49.54""N",25.56376,"54°49'09.23""E",54.81923,OLI_TIRS_L2SP,2/19/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161043_20200219_20200822_02_T1,WGS84,LC81610432020050LGN00,7.193,4.487,5.623,416,5,3.19,LC08_L1TP_161043_20200219_20200822_02_T1,LC08_L2SP_161043_20200219_20200822_02_T1,LC81610432020050LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.02""N",24.55306,"53°40'22.62""E",53.67295,2.88,OLI_TIRS,52:30.2,LGN,53:02.0,141.1324184,45.61471433,FINAL,161,43,39,161,43,Landsat
,T1,2,"22°04'42.13""N",22.07837,"52°12'48.74""E",52.21354,"22°02'50.78""N",22.04744,"54°24'14.54""E",54.40404,"24°09'52.52""N",24.16459,"52°13'56.82""E",52.23245,"24°07'49.40""N",24.13039,"54°27'25.09""E",54.45697,OLI_TIRS_L2SP,2/19/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161044_20200219_20200822_02_T1,WGS84,LC81610442020050LGN00,7.053,3.758,5.969,896,5,0.5,LC08_L1TP_161044_20200219_20200822_02_T1,LC08_L2SP_161044_20200219_20200822_02_T1,LC81610442020050LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.01""N",23.11278,"53°19'34.90""E",53.32636,0.5,OLI_TIRS,52:54.1,LGN,53:25.9,139.8995089,46.58281878,FINAL,161,44,39,161,44,Landsat
,T1,2,"20°37'59.38""N",20.63316,"51°53'05.89""E",51.88497,"20°36'30.10""N",20.60836,"54°03'27.07""E",54.05752,"22°43'21.65""N",22.72268,"51°53'52.15""E",51.89782,"22°41'42.40""N",22.69511,"54°06'06.59""E",54.10183,OLI_TIRS_L2SP,2/19/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161045_20200219_20200822_02_T1,WGS84,LC81610452020050LGN00,6.696,4.049,5.333,1030,5,0,LC08_L1TP_161045_20200219_20200822_02_T1,LC08_L2SP_161045_20200219_20200822_02_T1,LC81610452020050LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'18.55""N",21.67182,"52°59'05.89""E",52.98497,0,OLI_TIRS,53:18.0,LGN,53:49.8,138.6146247,47.52881236,FINAL,161,45,39,161,45,Landsat
,T1,2,"24°55'58.26""N",24.93285,"55°58'43.97""E",55.97888,"24°55'52.10""N",24.93114,"58°14'45.24""E",58.2459,"27°02'14.53""N",27.03737,"55°57'37.91""E",55.96053,"27°02'07.80""N",27.0355,"58°16'05.84""E",58.26829,OLI_TIRS_L2SP,2/21/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159042_20200221_20200822_02_T1,WGS84,LC81590422020052LGN00,7.453,4.582,5.877,654,5,0.88,LC08_L1TP_159042_20200221_20200822_02_T1,LC08_L2SP_159042_20200221_20200822_02_T1,LC81590422020052LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.11""N",25.99253,"57°06'50.65""E",57.11407,9.31,OLI_TIRS,39:44.2,LGN,40:15.9,141.8014959,45.24002582,FINAL,159,42,40,159,42,Landsat
,T1,2,"23°29'20.08""N",23.48891,"55°38'26.70""E",55.64075,"23°29'32.35""N",23.49232,"57°53'07.19""E",57.88533,"25°35'46.64""N",25.59629,"55°37'04.26""E",55.61785,"25°36'00.18""N",25.60005,"57°54'00.90""E",57.90025,OLI_TIRS_L2SP,2/21/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159043_20200221_20200822_02_T1,WGS84,LC81590432020052LGN00,6.121,4.044,4.596,524,5,46.12,LC08_L1TP_159043_20200221_20200822_02_T1,LC08_L2SP_159043_20200221_20200822_02_T1,LC81590432020052LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'10.69""N",24.55297,"56°45'42.55""E",56.76182,47.67,OLI_TIRS,40:08.1,LGN,40:39.8,140.5852916,46.21880882,FINAL,159,43,40,159,43,Landsat
,T1,2,"22°02'39.59""N",22.04433,"55°18'32.76""E",55.3091,"22°03'07.92""N",22.0522,"57°31'48.43""E",57.53012,"24°09'16.13""N",24.15448,"55°16'56.89""E",55.28247,"24°09'47.52""N",24.1632,"57°32'18.49""E",57.53847,OLI_TIRS_L2SP,2/21/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159044_20200221_20200822_02_T1,WGS84,LC81590442020052LGN00,6.148,4.32,4.374,781,5,24,LC08_L1TP_159044_20200221_20200822_02_T1,LC08_L2SP_159044_20200221_20200822_02_T1,LC81590442020052LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'45.61""N",23.11267,"56°24'54.86""E",56.41524,24,OLI_TIRS,40:32.0,LGN,41:03.7,139.3183711,47.17616021,FINAL,159,44,40,159,44,Landsat
,T1,2,"20°36'06.98""N",20.60194,"54°58'48.72""E",54.9802,"20°36'49.14""N",20.61365,"57°10'46.09""E",57.17947,"22°42'53.17""N",22.71477,"54°57'02.02""E",54.95056,"22°43'40.12""N",22.72781,"57°10'55.60""E",57.18211,OLI_TIRS_L2SP,2/21/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159045_20200221_20200822_02_T1,WGS84,LC81590452020052LGN00,6.967,4.405,5.397,563,5,12.77,LC08_L1TP_159045_20200221_20200822_02_T1,LC08_L2SP_159045_20200221_20200822_02_T1,LC81590452020052LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'18.19""N",21.67172,"56°04'25.93""E",56.07387,12.77,OLI_TIRS,40:55.9,LGN,41:27.6,137.9979426,48.11051316,FINAL,159,45,40,159,45,Landsat
,T1,2,"26°23'32.03""N",26.39223,"51°40'39.83""E",51.67773,"26°21'48.13""N",26.36337,"53°57'11.02""E",53.95306,"28°28'58.69""N",28.48297,"51°41'26.27""E",51.69063,"28°27'05.15""N",28.45143,"54°00'32.94""E",54.00915,OLI_TIRS_L2SP,2/26/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_162041_20200226_20200822_02_T1,WGS84,LC81620412020057LGN00,8.767,5.67,6.686,35,5,61.49,LC08_L1TP_162041_20200226_20200822_02_T1,LC08_L2SP_162041_20200226_20200822_02_T1,LC81620412020057LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'53.22""N",27.43145,"52°50'01.18""E",52.83366,54.63,OLI_TIRS,57:51.2,LGN,58:23.0,141.7223713,45.86454273,FINAL,162,41,39,162,41,Landsat
,T1,2,"24°56'58.27""N",24.94952,"51°20'12.48""E",51.3368,"24°55'38.86""N",24.92746,"53°35'07.37""E",53.58538,"27°02'26.88""N",27.0408,"51°20'34.12""E",51.34281,"27°00'59.80""N",27.01661,"53°37'53.36""E",53.63149,OLI_TIRS_L2SP,2/26/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_162042_20200226_20200822_02_T1,WGS84,LC81620422020057LGN00,7.31,5.128,5.209,38,5,1.56,LC08_L1TP_162042_20200226_20200822_02_T1,LC08_L2SP_162042_20200226_20200822_02_T1,LC81620422020057LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'34.44""N",25.9929,"52°28'30.86""E",52.47524,31.56,OLI_TIRS,58:15.1,LGN,58:46.9,140.4700298,46.83899206,FINAL,162,42,39,162,42,Landsat
,T2,2,"23°30'20.45""N",23.50568,"50°59'52.94""E",50.99804,"23°29'23.10""N",23.48975,"53°13'39.54""E",53.22765,"25°36'00.40""N",25.60011,"50°59'52.84""E",50.99801,"25°34'57.25""N",25.58257,"53°15'53.71""E",53.26492,OLI_TIRS_L2SP,2/26/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_162043_20200226_20200822_02_T2,WGS84,LC81620432020057LGN00,13.87,9.236,10.347,110,5,51.79,LC08_L1TP_162043_20200226_20200822_02_T2,LC08_L2SP_162043_20200226_20200822_02_T2,LC81620432020057LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.81""N",24.55328,"52°07'22.98""E",52.12305,72.12,OLI_TIRS,58:39.0,LGN,59:10.8,139.1655378,47.79165718,FINAL,162,43,39,162,43,Landsat
,T1,2,"22°03'39.06""N",22.06085,"50°39'59.72""E",50.66659,"22°03'01.69""N",22.05047,"52°52'23.20""E",52.87311,"24°09'30.06""N",24.15835,"50°39'40.93""E",50.66137,"24°08'48.73""N",24.14687,"52°54'08.68""E",52.90241,OLI_TIRS_L2SP,2/26/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_162044_20200226_20200822_02_T1,WGS84,LC81620442020057LGN00,7.894,5.084,6.039,221,5,40.36,LC08_L1TP_162044_20200226_20200822_02_T1,LC08_L2SP_162044_20200226_20200822_02_T1,LC81620442020057LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'45.79""N",23.11272,"51°46'35.26""E",51.77646,40.42,OLI_TIRS,59:02.9,LGN,59:34.7,137.8058492,48.7207686,FINAL,162,44,39,162,44,Landsat
,T1,2,"26°21'17.64""N",26.3549,"54°46'34.82""E",54.77634,"26°22'19.70""N",26.37214,"57°05'06.72""E",57.0852,"28°28'26.26""N",28.47396,"54°44'00.49""E",54.73347,"28°29'34.15""N",28.49282,"57°05'12.66""E",57.08685,OLI_TIRS_L2SP,2/28/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_160041_20200228_20200822_02_T1,WGS84,LC81600412020059LGN00,7.199,4.189,5.854,842,5,0.09,LC08_L1TP_160041_20200228_20200822_02_T1,LC08_L2SP_160041_20200228_20200822_02_T1,LC81600412020059LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'53.83""N",27.43162,"55°55'21.22""E",55.92256,0.15,OLI_TIRS,45:28.9,LGN,46:00.7,141.2142281,46.52850799,FINAL,160,41,40,160,41,Landsat
,T1,2,"24°54'41.65""N",24.91157,"54°26'05.10""E",54.43475,"24°56'00.17""N",24.93338,"56°43'07.36""E",56.71871,"27°01'59.59""N",27.03322,"54°23'17.77""E",54.38827,"27°03'25.81""N",27.05717,"56°42'49""E",56.71361,OLI_TIRS_L2SP,2/28/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_160042_20200228_20200822_02_T1,WGS84,LC81600422020059LGN00,6.906,4.151,5.519,695,5,1.82,LC08_L1TP_160042_20200228_20200822_02_T1,LC08_L2SP_160042_20200228_20200822_02_T1,LC81600422020059LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.04""N",25.99251,"55°33'50.80""E",55.56411,4.94,OLI_TIRS,45:52.8,LGN,46:24.6,139.9254635,47.49340054,FINAL,160,42,40,160,42,Landsat
,T1,2,"23°28'13.80""N",23.4705,"54°05'47.44""E",54.09651,"23°29'46.36""N",23.49621,"56°21'16.49""E",56.35458,"25°35'31.06""N",25.59196,"54°02'50.14""E",54.04726,"25°37'13.12""N",25.62031,"56°20'37.03""E",56.34362,OLI_TIRS_L2SP,2/28/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_160043_20200228_20200822_02_T1,WGS84,LC81600432020059LGN00,5.93,4.126,4.259,679,5,4.1,LC08_L1TP_160043_20200228_20200822_02_T1,LC08_L2SP_160043_20200228_20200822_02_T1,LC81600432020059LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'10.51""N",24.55292,"55°12'42.84""E",55.2119,10.85,OLI_TIRS,46:16.7,LGN,46:48.5,138.5831031,48.4351407,FINAL,160,43,40,160,43,Landsat
,T1,2,"22°01'45.08""N",22.02919,"53°45'49.79""E",53.76383,"22°03'29.23""N",22.05812,"55°59'52.40""E",55.99789,"24°09'01.37""N",24.15038,"53°42'45.29""E",53.71258,"24°10'56.71""N",24.18242,"55°58'55.16""E",55.98199,OLI_TIRS_L2SP,2/28/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_160044_20200228_20200822_02_T1,WGS84,LC81600442020059LGN00,6.395,3.653,5.249,720,5,0.19,LC08_L1TP_160044_20200228_20200822_02_T1,LC08_L2SP_160044_20200228_20200822_02_T1,LC81600442020059LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.40""N",23.11289,"54°51'55.55""E",54.86543,0.19,OLI_TIRS,46:40.6,LGN,47:12.4,137.1842391,49.352051,FINAL,160,44,40,160,44,Landsat
,T1,2,"20°35'06.43""N",20.58512,"53°26'09.53""E",53.43598,"20°36'59.69""N",20.61658,"55°38'52.01""E",55.64778,"22°42'31.14""N",22.70865,"53°23'00.24""E",53.3834,"22°44'37.32""N",22.7437,"55°37'40.04""E",55.62779,OLI_TIRS_L2SP,2/28/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_160045_20200228_20200822_02_T1,WGS84,LC81600452020059LGN00,5.969,3.31,4.968,1231,5,0,LC08_L1TP_160045_20200228_20200822_02_T1,LC08_L2SP_160045_20200228_20200822_02_T1,LC81600452020059LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'17.08""N",21.67141,"54°31'26.40""E",54.524,0,OLI_TIRS,47:04.5,LGN,47:36.3,135.725025,50.24304308,FINAL,160,45,40,160,45,Landsat
,T1,2,"26°20'00.64""N",26.33351,"53°14'09.13""E",53.23587,"26°22'32.88""N",26.3758,"55°33'48.96""E",55.5636,"28°27'56.66""N",28.46574,"53°09'46.19""E",53.16283,"28°30'43.34""N",28.51204,"55°32'08.38""E",55.53566,OLI_TIRS_L2SP,3/6/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161041_20200306_20200822_02_T1,WGS84,LC81610412020066LGN00,6.36,4.141,4.827,982,5,0.24,LC08_L1TP_161041_20200306_20200822_02_T1,LC08_L2SP_161041_20200306_20200822_02_T1,LC81610412020066LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'52.68""N",27.4313,"54°22'33.56""E",54.37599,0.23,OLI_TIRS,51:37.0,LGN,52:08.8,139.3619104,48.93274301,FINAL,161,41,40,161,41,Landsat
,T1,2,"24°58'04.37""N",24.96788,"52°52'34.39""E",52.87622,"24°55'22.87""N",24.92302,"55°06'27.86""E",55.10774,"27°02'49.96""N",27.04721,"52°54'34.45""E",52.90957,"26°59'52.98""N",26.99805,"55°10'50.02""E",55.18056,OLI_TIRS_L2SP,3/6/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161042_20200306_20200822_02_T1,WGS84,LC81610422020066LGN00,6.074,3.764,4.767,367,5,2.38,LC08_L1TP_161042_20200306_20200822_02_T1,LC08_L2SP_161042_20200306_20200822_02_T1,LC81610422020066LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.76""N",25.99271,"54°01'03.43""E",54.01762,0.24,OLI_TIRS,52:00.9,LGN,52:32.7,137.9340711,49.86009432,FINAL,161,42,39,161,42,Landsat
,T1,2,"23°31'20.89""N",23.52247,"52°32'16.22""E",52.53784,"23°29'05.78""N",23.48494,"54°44'52.69""E",54.74797,"25°36'19.08""N",25.6053,"52°33'48.49""E",52.56347,"25°33'50.40""N",25.564,"54°48'37.04""E",54.81029,OLI_TIRS_L2SP,3/6/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161043_20200306_20200822_02_T1,WGS84,LC81610432020066LGN00,7.428,4.578,5.85,441,5,0.64,LC08_L1TP_161043_20200306_20200822_02_T1,LC08_L2SP_161043_20200306_20200822_02_T1,LC81610432020066LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'10.22""N",24.55284,"53°39'55.15""E",53.66532,0.45,OLI_TIRS,52:24.8,LGN,52:56.6,136.4448249,50.76130588,FINAL,161,43,39,161,43,Landsat
,T1,2,"22°04'42.38""N",22.07844,"52°12'17.32""E",52.20481,"22°02'51.47""N",22.04763,"54°23'43.19""E",54.39533,"24°09'52.78""N",24.16466,"52°13'24.92""E",52.22359,"24°07'50.12""N",24.13059,"54°26'53.27""E",54.44813,OLI_TIRS_L2SP,3/6/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161044_20200306_20200822_02_T1,WGS84,LC81610442020066LGN00,6.845,3.62,5.809,935,5,0,LC08_L1TP_161044_20200306_20200822_02_T1,LC08_L2SP_161044_20200306_20200822_02_T1,LC81610442020066LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'45.90""N",23.11275,"53°19'08""E",53.31889,0.01,OLI_TIRS,52:48.7,LGN,53:20.5,134.8923397,51.63381488,FINAL,161,44,39,161,44,Landsat
,T1,2,"20°37'59.52""N",20.6332,"51°52'34.82""E",51.87634,"20°36'30.64""N",20.60851,"54°02'56""E",54.04889,"22°43'12.07""N",22.72002,"51°53'20.54""E",51.88904,"22°41'33.25""N",22.69257,"54°05'34.87""E",54.09302,OLI_TIRS_L2SP,3/6/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_161045_20200306_20200822_02_T1,WGS84,LC81610452020066LGN00,6.477,3.857,5.203,1029,5,0,LC08_L1TP_161045_20200306_20200822_02_T1,LC08_L2SP_161045_20200306_20200822_02_T1,LC81610452020066LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'18.26""N",21.67174,"52°58'39.47""E",52.97763,0,OLI_TIRS,53:12.6,LGN,53:44.4,133.2730346,52.47601382,FINAL,161,45,39,161,45,Landsat
,T1,2,"24°55'58.12""N",24.93281,"55°58'22.58""E",55.97294,"24°55'52.39""N",24.93122,"58°14'13.16""E",58.23699,"27°02'14.39""N",27.03733,"55°57'16.16""E",55.95449,"27°02'08.09""N",27.03558,"58°15'33.19""E",58.25922,OLI_TIRS_L2SP,3/8/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159042_20200308_20200822_02_T1,WGS84,LC81590422020068LGN00,6.366,4.019,4.937,709,5,1.07,LC08_L1TP_159042_20200308_20200822_02_T1,LC08_L2SP_159042_20200308_20200822_02_T1,LC81590422020068LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.58""N",25.99266,"57°06'25.45""E",57.10707,0.5,OLI_TIRS,39:38.5,LGN,40:10.2,137.3412892,50.54645267,FINAL,159,42,40,159,42,Landsat
,T1,2,"23°29'19.90""N",23.48886,"55°38'05.57""E",55.63488,"23°29'32.53""N",23.49237,"57°52'35.47""E",57.87652,"25°35'46.43""N",25.59623,"55°36'42.77""E",55.61188,"25°36'00.36""N",25.6001,"57°53'28.64""E",57.89129,OLI_TIRS_L2SP,3/8/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159043_20200308_20200822_02_T1,WGS84,LC81590432020068LGN00,4.931,3.274,3.687,626,5,0.02,LC08_L1TP_159043_20200308_20200822_02_T1,LC08_L2SP_159043_20200308_20200822_02_T1,LC81590432020068LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.88""N",24.5533,"56°45'17.82""E",56.75495,0.02,OLI_TIRS,40:02.3,LGN,40:34.1,135.8069421,51.43502763,FINAL,159,43,40,159,43,Landsat
,T1,2,"22°02'39.37""N",22.04427,"55°18'11.84""E",55.30329,"22°03'08.03""N",22.05223,"57°31'17.04""E",57.5214,"24°09'15.88""N",24.15441,"55°16'35.65""E",55.27657,"24°09'47.63""N",24.16323,"57°31'46.60""E",57.52961,OLI_TIRS_L2SP,3/8/2020,8/22/2020,8/22/2020,,WGS84,DAY,LC08_L2SP_159044_20200308_20200822_02_T1,WGS84,LC81590442020068LGN00,5.206,3.713,3.649,895,5,0.01,LC08_L1TP_159044_20200308_20200822_02_T1,LC08_L2SP_159044_20200308_20200822_02_T1,LC81590442020068LGN00,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'45.72""N",23.1127,"56°24'30.24""E",56.4084,0.01,OLI_TIRS,40:26.2,LGN,40:58.0,134.2060022,52.29429868,FINAL,159,44,40,159,44,Landsat
